model,abbrev,logloss,auc,False_Positive_Rate,True_Positive_Rate
Random,Random,0.3010299956639812,0.5,0.202,0.202
Random,Random,0.3010299956639812,0.5,0.212,0.212
Random,Random,0.3010299956639812,0.5,0.222,0.222
Random,Random,0.3010299956639812,0.5,0.232,0.232
Random,Random,0.3010299956639812,0.5,0.242,0.242
Random,Random,0.3010299956639812,0.5,0.253,0.253
Random,Random,0.3010299956639812,0.5,0.263,0.263
Random,Random,0.3010299956639812,0.5,0.273,0.273
Random,Random,0.3010299956639812,0.5,0.283,0.283
Random,Random,0.3010299956639812,0.5,0.293,0.293
Random,Random,0.3010299956639812,0.5,0.303,0.303
Random,Random,0.3010299956639812,0.5,0.313,0.313
Random,Random,0.3010299956639812,0.5,0.323,0.323
Random,Random,0.3010299956639812,0.5,0.333,0.333
Random,Random,0.3010299956639812,0.5,0.343,0.343
Random,Random,0.3010299956639812,0.5,0.354,0.354
Random,Random,0.3010299956639812,0.5,0.364,0.364
Random,Random,0.3010299956639812,0.5,0.374,0.374
Random,Random,0.3010299956639812,0.5,0.384,0.384
Random,Random,0.3010299956639812,0.5,0.394,0.394
Random,Random,0.3010299956639812,0.5,0.404,0.404
Random,Random,0.3010299956639812,0.5,0.414,0.414
Random,Random,0.3010299956639812,0.5,0.424,0.424
Random,Random,0.3010299956639812,0.5,0.434,0.434
Random,Random,0.3010299956639812,0.5,0.444,0.444
Random,Random,0.3010299956639812,0.5,0.455,0.455
Random,Random,0.3010299956639812,0.5,0.465,0.465
Random,Random,0.3010299956639812,0.5,0.475,0.475
Random,Random,0.3010299956639812,0.5,0.485,0.485
Random,Random,0.3010299956639812,0.5,0.495,0.495
Random,Random,0.3010299956639812,0.5,0.505,0.505
Random,Random,0.3010299956639812,0.5,0.515,0.515
Random,Random,0.3010299956639812,0.5,0.525,0.525
Random,Random,0.3010299956639812,0.5,0.535,0.535
Random,Random,0.3010299956639812,0.5,0.545,0.545
Random,Random,0.3010299956639812,0.5,0.556,0.556
Random,Random,0.3010299956639812,0.5,0.566,0.566
Random,Random,0.3010299956639812,0.5,0.576,0.576
Random,Random,0.3010299956639812,0.5,0.586,0.586
Random,Random,0.3010299956639812,0.5,0.596,0.596
Random,Random,0.3010299956639812,0.5,0.606,0.606
Random,Random,0.3010299956639812,0.5,0.616,0.616
Random,Random,0.3010299956639812,0.5,0.626,0.626
Random,Random,0.3010299956639812,0.5,0.636,0.636
Random,Random,0.3010299956639812,0.5,0.646,0.646
Random,Random,0.3010299956639812,0.5,0.657,0.657
Random,Random,0.3010299956639812,0.5,0.667,0.667
Random,Random,0.3010299956639812,0.5,0.677,0.677
Random,Random,0.3010299956639812,0.5,0.687,0.687
Random,Random,0.3010299956639812,0.5,0.697,0.697
Random,Random,0.3010299956639812,0.5,0.707,0.707
Random,Random,0.3010299956639812,0.5,0.717,0.717
Random,Random,0.3010299956639812,0.5,0.727,0.727
Random,Random,0.3010299956639812,0.5,0.737,0.737
Random,Random,0.3010299956639812,0.5,0.747,0.747
Random,Random,0.3010299956639812,0.5,0.758,0.758
Random,Random,0.3010299956639812,0.5,0.768,0.768
Random,Random,0.3010299956639812,0.5,0.778,0.778
Random,Random,0.3010299956639812,0.5,0.788,0.788
Random,Random,0.3010299956639812,0.5,0.798,0.798
Random,Random,0.3010299956639812,0.5,0.808,0.808
Random,Random,0.3010299956639812,0.5,0.818,0.818
Random,Random,0.3010299956639812,0.5,0.828,0.828
Random,Random,0.3010299956639812,0.5,0.838,0.838
Random,Random,0.3010299956639812,0.5,0.848,0.848
Random,Random,0.3010299956639812,0.5,0.859,0.859
Random,Random,0.3010299956639812,0.5,0.869,0.869
Random,Random,0.3010299956639812,0.5,0.879,0.879
Random,Random,0.3010299956639812,0.5,0.889,0.889
Random,Random,0.3010299956639812,0.5,0.899,0.899
Random,Random,0.3010299956639812,0.5,0.909,0.909
Random,Random,0.3010299956639812,0.5,0.919,0.919
Random,Random,0.3010299956639812,0.5,0.929,0.929
Random,Random,0.3010299956639812,0.5,0.939,0.939
Random,Random,0.3010299956639812,0.5,0.949,0.949
Random,Random,0.3010299956639812,0.5,0.96,0.96
Random,Random,0.3010299956639812,0.5,0.97,0.97
Random,Random,0.3010299956639812,0.5,0.98,0.98
Random,Random,0.3010299956639812,0.5,0.99,0.99
Random,Random,0.3010299956639812,0.5,1.0,1.0
